LocationCode,date,start_time,end_time
8,2024-05-09,2024-05-09 05:11:31,2024-05-09 08:59:31
8,2024-05-10,2024-05-10 05:09:29,2024-05-10 18:40:31
8,2024-05-11,2024-05-11 05:03:30,2024-05-11 18:38:29
8,2024-05-12,2024-05-12 05:03:28,2024-05-12 18:36:26
8,2024-05-13,2024-05-13 05:12:25,2024-05-13 18:30:24
8,2024-05-14,2024-05-14 18:05:28,2024-05-14 18:39:21
8,2024-05-15,2024-05-15 05:02:20,2024-05-15 18:39:18
8,2024-05-16,2024-05-16 15:45:17,2024-05-16 18:40:31
8,2024-05-17,2024-05-17 05:01:30,2024-05-17 18:41:28
8,2024-05-18,2024-05-18 05:03:27,2024-05-18 08:59:27
8,2024-05-19,2024-05-19 05:06:24,2024-05-19 18:41:23
8,2024-05-20,2024-05-20 05:03:22,2024-05-20 18:39:21
8,2024-05-21,2024-05-21 05:04:20,2024-05-21 08:59:19
8,2024-05-22,2024-05-22 05:00:17,2024-05-22 18:36:16
8,2024-05-23,2024-05-23 05:05:15,2024-05-23 18:35:14
8,2024-05-24,2024-05-24 05:04:12,2024-05-24 18:43:09
8,2024-05-25,2024-05-25 05:02:08,2024-05-25 18:46:06
8,2024-05-26,2024-05-26 05:02:05,2024-05-26 08:59:05
8,2024-05-27,2024-05-27 04:58:03,2024-05-27 18:47:01
8,2024-05-28,2024-05-28 04:58:00,2024-05-28 18:41:59
8,2024-05-29,2024-05-29 04:56:58,2024-05-29 08:59:57
8,2024-05-30,2024-05-30 04:55:16,2024-05-30 18:45:15
8,2024-05-31,2024-05-31 04:56:14,2024-05-31 18:46:13
8,2024-06-01,2024-06-01 04:58:11,2024-06-01 18:45:09
8,2024-06-02,2024-06-02 05:04:08,2024-06-02 18:40:07
8,2024-06-03,2024-06-03 04:56:06,2024-06-03 18:45:50
8,2024-06-04,2024-06-04 04:59:48,2024-06-04 18:47:47
8,2024-06-05,2024-06-05 04:56:46,2024-06-05 18:50:44
8,2024-06-06,2024-06-06 04:59:43,2024-06-06 18:50:42
8,2024-06-07,2024-06-07 05:00:41,2024-06-07 08:59:40
8,2024-06-08,2024-06-08 04:57:39,2024-06-08 18:44:37
8,2024-06-09,2024-06-09 04:55:35,2024-06-09 18:51:34
8,2024-06-10,2024-06-10 04:56:34,2024-06-10 18:50:31
8,2024-06-11,2024-06-11 18:32:14,2024-06-11 18:52:14
8,2024-06-12,2024-06-12 04:57:13,2024-06-12 18:52:12
8,2024-06-13,2024-06-13 04:57:10,2024-06-13 08:59:10
8,2024-06-14,2024-06-14 04:59:07,2024-06-14 18:54:06
8,2024-06-15,2024-06-15 04:56:05,2024-06-15 18:52:04
8,2024-06-16,2024-06-16 04:57:03,2024-06-16 18:54:01
8,2024-06-17,2024-06-17 05:03:00,2024-06-17 18:32:34
8,2024-06-18,2024-06-18 05:18:30,2024-06-18 08:59:30
8,2024-06-19,2024-06-19 04:58:28,2024-06-19 18:51:27
8,2024-06-20,2024-06-20 04:57:25,2024-06-20 06:06:26
8,2024-06-24,2024-06-24 15:07:16,2024-06-24 18:47:49
8,2024-06-25,2024-06-25 04:56:50,2024-06-25 18:55:47
8,2024-06-26,2024-06-26 04:58:46,2024-06-26 18:56:45
8,2024-06-27,2024-06-27 04:58:45,2024-06-27 18:55:42
8,2024-06-28,2024-06-28 04:57:43,2024-06-28 08:58:40
8,2024-06-29,2024-06-29 04:58:40,2024-06-29 18:49:37
8,2024-06-30,2024-06-30 05:00:37,2024-06-30 08:59:36
8,2024-07-01,2024-07-01 05:00:37,2024-07-01 18:52:47
8,2024-07-02,2024-07-02 05:00:47,2024-07-02 08:59:47
8,2024-07-03,2024-07-03 04:59:51,2024-07-03 18:56:42
8,2024-07-04,2024-07-04 04:59:42,2024-07-04 19:00:40
8,2024-07-05,2024-07-05 04:59:42,2024-07-05 08:59:38
8,2024-07-06,2024-07-06 05:00:42,2024-07-06 18:57:35
8,2024-07-07,2024-07-07 05:01:35,2024-07-07 18:59:32
8,2024-07-08,2024-07-08 05:01:33,2024-07-08 18:58:49
8,2024-07-09,2024-07-09 05:01:49,2024-07-09 08:59:47
8,2024-07-10,2024-07-10 05:01:48,2024-07-10 18:53:44
8,2024-07-11,2024-07-11 05:05:44,2024-07-11 18:55:08
8,2024-07-12,2024-07-12 05:03:08,2024-07-12 18:55:06
8,2024-07-13,2024-07-13 05:03:06,2024-07-13 18:55:05
8,2024-07-14,2024-07-14 05:05:03,2024-07-14 18:56:02
8,2024-07-15,2024-07-15 05:05:03,2024-07-15 08:59:59
8,2024-07-16,2024-07-16 05:05:59,2024-07-16 18:55:29
8,2024-07-17,2024-07-17 05:04:29,2024-07-17 18:55:28
8,2024-07-18,2024-07-18 05:05:28,2024-07-18 18:55:24
8,2024-07-19,2024-07-19 05:05:25,2024-07-19 08:59:24
8,2024-07-20,2024-07-20 05:05:23,2024-07-20 18:54:20
8,2024-08-09,2024-08-09 15:57:35,2024-08-09 18:40:35
8,2024-08-10,2024-08-10 05:19:35,2024-08-10 18:38:32
8,2024-08-11,2024-08-11 05:17:32,2024-08-11 18:40:29
8,2024-08-12,2024-08-12 05:17:29,2024-08-12 08:59:28
8,2024-08-13,2024-08-13 05:18:26,2024-08-13 08:59:26
8,2024-08-14,2024-08-14 05:19:27,2024-08-14 08:59:23
8,2024-08-15,2024-08-15 05:22:22,2024-08-15 17:21:21
8,2024-08-16,2024-08-16 13:35:57,2024-08-16 18:33:53
8,2024-08-17,2024-08-17 05:22:54,2024-08-17 18:29:51
8,2024-08-18,2024-08-18 05:23:52,2024-08-18 18:28:49
8,2024-08-19,2024-08-19 05:23:49,2024-08-19 18:31:46
8,2024-08-20,2024-08-20 05:22:45,2024-08-20 18:31:43
8,2024-08-21,2024-08-21 09:23:43,2024-08-21 15:48:42
8,2024-08-22,2024-08-22 07:42:40,2024-08-22 08:35:40
8,2024-08-26,2024-08-26 16:04:16,2024-08-26 18:29:15
8,2024-08-27,2024-08-27 05:22:14,2024-08-27 18:27:25
8,2024-08-28,2024-08-28 05:24:24,2024-08-28 08:59:24
8,2024-08-29,2024-08-29 05:24:23,2024-08-29 08:59:21
8,2024-08-30,2024-08-30 05:23:20,2024-08-30 18:27:18
8,2024-08-31,2024-08-31 05:24:17,2024-08-31 15:11:16
9,2024-02-21,2024-02-21 06:07:42,2024-02-21 18:02:12
9,2024-02-22,2024-02-22 06:07:14,2024-02-22 17:59:30
9,2024-02-23,2024-02-23 06:16:35,2024-02-23 18:01:34
9,2024-02-24,2024-02-24 06:14:53,2024-02-24 18:00:32
9,2024-02-25,2024-02-25 06:16:23,2024-02-25 18:00:04
9,2024-02-26,2024-02-26 06:12:54,2024-02-26 16:41:19
9,2024-02-27,2024-02-27 06:10:12,2024-02-27 18:02:37
9,2024-02-28,2024-02-28 06:03:54,2024-02-28 18:02:15
9,2024-02-29,2024-02-29 06:05:26,2024-02-29 18:00:34
9,2024-03-01,2024-03-01 06:10:38,2024-03-01 17:25:45
9,2024-03-02,2024-03-02 06:09:58,2024-03-02 18:02:51
9,2024-03-03,2024-03-03 06:05:51,2024-03-03 18:08:51
9,2024-03-04,2024-03-04 05:58:51,2024-03-04 18:08:51
9,2024-03-05,2024-03-05 05:57:51,2024-03-05 18:07:19
9,2024-03-06,2024-03-06 05:57:19,2024-03-06 18:03:19
9,2024-03-07,2024-03-07 06:10:19,2024-03-07 18:03:19
9,2024-03-08,2024-03-08 06:07:19,2024-03-08 18:04:06
9,2024-03-09,2024-03-09 06:02:06,2024-03-09 08:59:06
9,2024-03-10,2024-03-10 06:02:06,2024-03-10 18:08:06
9,2024-03-11,2024-03-11 05:58:06,2024-03-11 18:09:06
9,2024-03-12,2024-03-12 05:59:06,2024-03-12 18:12:06
9,2024-03-13,2024-03-13 05:51:06,2024-03-13 18:05:06
9,2024-03-14,2024-03-14 06:02:06,2024-03-14 08:59:06
9,2024-03-15,2024-03-15 05:51:17,2024-03-15 18:11:17
9,2024-03-16,2024-03-16 05:47:17,2024-03-16 18:14:17
9,2024-03-17,2024-03-17 05:47:17,2024-03-17 18:15:17
9,2024-03-18,2024-03-18 05:56:17,2024-03-18 18:11:17
9,2024-03-19,2024-03-19 05:54:17,2024-03-19 18:08:17
9,2024-03-20,2024-03-20 05:49:17,2024-03-20 18:07:11
9,2024-03-21,2024-03-21 05:44:11,2024-03-21 18:10:11
9,2024-03-22,2024-03-22 05:51:11,2024-03-22 18:08:11
9,2024-03-23,2024-03-23 05:43:11,2024-03-23 18:13:11
9,2024-03-24,2024-03-24 05:41:11,2024-03-24 18:16:11
9,2024-03-25,2024-03-25 05:43:11,2024-03-25 18:14:11
9,2024-03-26,2024-03-26 05:39:11,2024-03-26 18:09:11
9,2024-03-27,2024-03-27 05:44:11,2024-03-27 18:14:11
9,2024-03-28,2024-03-28 05:37:11,2024-03-28 18:18:11
9,2024-03-29,2024-03-29 05:41:11,2024-03-29 18:14:11
9,2024-03-30,2024-03-30 05:44:11,2024-03-30 18:19:44
9,2024-03-31,2024-03-31 05:35:44,2024-03-31 18:06:44
9,2024-04-01,2024-04-01 06:01:44,2024-04-01 18:13:44
9,2024-04-02,2024-04-02 05:31:44,2024-04-02 18:20:44
9,2024-04-03,2024-04-03 05:31:44,2024-04-03 07:57:44
9,2024-04-11,2024-04-11 17:00:23,2024-04-11 18:24:18
9,2024-04-12,2024-04-12 05:23:18,2024-04-12 18:20:18
9,2024-04-13,2024-04-13 05:25:18,2024-04-13 18:19:18
9,2024-04-14,2024-04-14 05:22:18,2024-04-14 08:59:18
9,2024-04-15,2024-04-15 05:24:18,2024-04-15 18:24:05
9,2024-04-16,2024-04-16 05:24:05,2024-04-16 18:26:05
9,2024-04-17,2024-04-17 05:19:05,2024-04-17 18:23:05
9,2024-04-18,2024-04-18 05:21:05,2024-04-18 18:18:05
9,2024-04-19,2024-04-19 05:23:05,2024-04-19 18:24:05
9,2024-04-20,2024-04-20 05:18:05,2024-04-20 18:26:05
9,2024-04-21,2024-04-21 05:17:05,2024-04-21 18:26:34
9,2024-04-22,2024-04-22 05:15:34,2024-04-22 18:27:34
9,2024-05-03,2024-05-03 16:33:18,2024-05-03 18:24:13
9,2024-05-04,2024-05-04 05:05:13,2024-05-04 18:33:13
9,2024-05-05,2024-05-05 05:05:13,2024-05-05 18:35:13
9,2024-05-06,2024-05-06 05:07:13,2024-05-06 08:59:13
9,2024-05-07,2024-05-07 05:07:25,2024-05-07 18:27:25
9,2024-05-08,2024-05-08 05:04:25,2024-05-08 18:22:25
9,2024-05-09,2024-05-09 05:09:25,2024-05-09 18:31:25
9,2024-05-10,2024-05-10 05:08:25,2024-05-10 18:37:17
9,2024-05-13,2024-05-13 12:26:01,2024-05-13 18:25:56
9,2024-05-14,2024-05-14 05:04:56,2024-05-14 18:36:56
9,2024-05-15,2024-05-15 05:01:56,2024-05-15 18:36:56
9,2024-05-16,2024-05-16 04:59:56,2024-05-16 18:38:56
9,2024-05-17,2024-05-17 05:01:56,2024-05-17 18:38:56
9,2024-05-18,2024-05-18 05:00:56,2024-05-18 18:38:56
9,2024-05-19,2024-05-19 05:04:56,2024-05-19 18:37:56
9,2024-05-20,2024-05-20 05:01:56,2024-05-20 18:37:56
9,2024-05-21,2024-05-21 05:03:56,2024-05-21 18:26:15
9,2024-05-22,2024-05-22 04:59:14,2024-05-22 13:59:45
9,2024-05-23,2024-05-23 13:30:40,2024-05-23 18:32:37
9,2024-05-24,2024-05-24 05:01:36,2024-05-24 18:40:11
9,2024-05-25,2024-05-25 05:00:10,2024-05-25 18:42:10
9,2024-05-26,2024-05-26 05:02:09,2024-05-26 08:59:08
9,2024-05-27,2024-05-27 04:59:06,2024-05-27 18:44:04
9,2024-05-28,2024-05-28 04:56:02,2024-05-28 18:40:14
9,2024-05-29,2024-05-29 04:57:12,2024-05-29 18:39:10
9,2024-05-30,2024-05-30 04:54:09,2024-05-30 18:42:07
9,2024-05-31,2024-05-31 04:55:06,2024-05-31 18:43:04
9,2024-06-01,2024-06-01 04:57:02,2024-06-01 18:37:32
9,2024-06-02,2024-06-02 05:02:30,2024-06-02 18:34:28
9,2024-06-03,2024-06-03 04:56:27,2024-06-03 14:06:25
9,2024-06-11,2024-06-11 18:25:39,2024-06-11 18:52:36
9,2024-06-12,2024-06-12 04:59:35,2024-06-12 18:52:34
9,2024-06-13,2024-06-13 04:59:34,2024-06-13 18:53:33
9,2024-06-14,2024-06-14 05:01:32,2024-06-14 08:59:32
9,2024-06-15,2024-06-15 04:59:31,2024-06-15 18:53:30
9,2024-06-16,2024-06-16 04:58:29,2024-06-16 18:54:29
9,2024-06-17,2024-06-17 05:07:28,2024-06-17 18:50:41
9,2024-06-18,2024-06-18 05:01:40,2024-06-18 18:52:29
9,2024-06-19,2024-06-19 04:58:28,2024-06-19 18:50:27
9,2024-06-20,2024-06-20 04:57:27,2024-06-20 18:45:26
9,2024-06-21,2024-06-21 04:59:25,2024-06-21 08:59:25
9,2024-06-22,2024-06-22 04:55:06,2024-06-22 18:51:05
9,2024-06-23,2024-06-23 04:55:05,2024-06-23 18:51:04
9,2024-06-24,2024-06-24 04:54:03,2024-06-24 18:45:08
9,2024-06-25,2024-06-25 04:55:07,2024-06-25 18:53:06
9,2024-06-26,2024-06-26 04:55:06,2024-06-26 18:53:32
9,2024-06-27,2024-06-27 04:57:32,2024-06-27 18:53:31
9,2024-06-28,2024-06-28 04:56:30,2024-06-28 08:59:30
9,2024-06-29,2024-06-29 04:57:01,2024-06-29 18:48:00
9,2024-06-30,2024-06-30 04:57:00,2024-06-30 18:52:59
9,2024-07-01,2024-07-01 04:58:58,2024-07-01 18:48:57
9,2024-07-02,2024-07-02 04:57:57,2024-07-02 18:51:23
9,2024-07-03,2024-07-03 04:56:23,2024-07-03 18:53:22
9,2024-07-04,2024-07-04 04:57:21,2024-07-04 18:57:21
9,2024-07-05,2024-07-05 04:58:20,2024-07-05 18:57:19
9,2024-07-06,2024-07-06 04:58:19,2024-07-06 18:53:18
9,2024-07-07,2024-07-07 04:58:17,2024-07-07 18:56:17
9,2024-07-08,2024-07-08 05:00:16,2024-07-08 18:54:15
9,2024-07-09,2024-07-09 04:59:15,2024-07-09 18:53:16
9,2024-07-10,2024-07-10 05:00:15,2024-07-10 18:51:15
9,2024-07-11,2024-07-11 05:03:14,2024-07-11 18:53:13
9,2024-07-12,2024-07-12 05:01:13,2024-07-12 18:53:12
9,2024-07-13,2024-07-13 05:02:11,2024-07-13 18:52:11
9,2024-07-14,2024-07-14 05:03:10,2024-07-14 18:53:09
9,2024-07-15,2024-07-15 05:04:09,2024-07-15 18:52:08
9,2024-07-16,2024-07-16 05:04:07,2024-07-16 18:52:06
9,2024-07-17,2024-07-17 05:04:06,2024-07-17 08:59:06
9,2024-07-18,2024-07-18 05:04:05,2024-07-18 18:53:04
9,2024-07-19,2024-07-19 05:04:03,2024-07-19 18:53:02
9,2024-07-20,2024-07-20 05:04:02,2024-07-20 18:51:01
9,2024-07-21,2024-07-21 05:08:01,2024-07-21 18:48:00
9,2024-07-22,2024-07-22 05:05:59,2024-07-22 18:52:58
9,2024-07-23,2024-07-23 05:13:58,2024-07-23 15:54:57
10,2024-03-01,2024-03-01 17:14:06,2024-03-01 18:04:47
10,2024-03-02,2024-03-02 06:06:47,2024-03-02 18:03:47
10,2024-03-03,2024-03-03 06:05:47,2024-03-03 18:11:47
10,2024-03-04,2024-03-04 05:59:47,2024-03-04 18:11:47
10,2024-03-05,2024-03-05 05:58:47,2024-03-05 18:10:07
10,2024-03-06,2024-03-06 05:58:07,2024-03-06 18:06:07
10,2024-03-07,2024-03-07 06:08:07,2024-03-07 08:59:07
10,2024-03-08,2024-03-08 06:07:07,2024-03-08 08:59:07
10,2024-03-09,2024-03-09 06:00:41,2024-03-09 18:05:41
10,2024-03-10,2024-03-10 06:00:41,2024-03-10 08:59:41
10,2024-03-11,2024-03-11 05:57:41,2024-03-11 18:08:52
10,2024-03-12,2024-03-12 05:56:52,2024-03-12 18:13:52
10,2024-03-13,2024-03-13 05:51:52,2024-03-13 18:07:52
10,2024-03-14,2024-03-14 06:01:52,2024-03-14 18:14:52
10,2024-03-15,2024-03-15 05:49:52,2024-03-15 18:11:52
10,2024-03-16,2024-03-16 05:47:52,2024-03-16 08:59:52
10,2024-03-17,2024-03-17 05:47:52,2024-03-17 18:15:52
10,2024-03-18,2024-03-18 05:54:52,2024-03-18 18:12:52
10,2024-03-19,2024-03-19 05:52:52,2024-03-19 18:10:52
10,2024-03-20,2024-03-20 05:46:52,2024-03-20 18:08:51
10,2024-03-21,2024-03-21 05:44:51,2024-03-21 18:12:51
10,2024-03-22,2024-03-22 05:48:51,2024-03-22 18:11:51
10,2024-03-23,2024-03-23 05:44:51,2024-03-23 18:13:51
10,2024-03-24,2024-03-24 05:42:51,2024-03-24 08:59:51
10,2024-03-25,2024-03-25 05:41:51,2024-03-25 18:13:20
10,2024-03-26,2024-03-26 05:40:20,2024-03-26 18:11:20
10,2024-03-27,2024-03-27 05:43:20,2024-03-27 18:15:20
10,2024-03-28,2024-03-28 05:38:20,2024-03-28 18:19:20
10,2024-03-29,2024-03-29 05:41:20,2024-03-29 18:14:20
10,2024-03-30,2024-03-30 05:44:20,2024-03-30 18:21:19
10,2024-03-31,2024-03-31 05:36:19,2024-03-31 18:07:19
10,2024-04-01,2024-04-01 06:00:19,2024-04-01 18:14:19
10,2024-04-02,2024-04-02 05:33:19,2024-04-02 18:22:19
10,2024-04-03,2024-04-03 05:32:19,2024-04-03 18:22:19
10,2024-04-04,2024-04-04 05:32:19,2024-04-04 18:09:19
10,2024-04-05,2024-04-05 05:33:19,2024-04-05 18:11:19
10,2024-04-06,2024-04-06 05:37:19,2024-04-06 18:10:19
10,2024-04-08,2024-04-08 16:46:54,2024-04-08 18:15:50
10,2024-04-09,2024-04-09 05:35:50,2024-04-09 18:17:50
10,2024-04-10,2024-04-10 05:34:50,2024-04-10 18:17:50
10,2024-04-11,2024-04-11 05:24:50,2024-04-11 18:24:50
10,2024-04-12,2024-04-12 05:24:50,2024-04-12 08:59:50
10,2024-04-13,2024-04-13 05:24:50,2024-04-13 18:19:50
10,2024-04-14,2024-04-14 05:22:50,2024-04-14 18:25:50
10,2024-04-15,2024-04-15 05:24:50,2024-04-15 18:24:50
10,2024-04-18,2024-04-18 05:21:00,2024-04-18 18:19:00
10,2024-04-19,2024-04-19 05:23:00,2024-04-19 08:59:00
10,2024-04-20,2024-04-20 05:19:00,2024-04-20 18:27:00
10,2024-04-21,2024-04-21 05:18:00,2024-04-21 18:27:00
10,2024-04-22,2024-04-22 05:17:00,2024-04-22 18:30:00
10,2024-04-23,2024-04-23 05:18:00,2024-04-23 08:59:00
10,2024-04-24,2024-04-24 05:25:48,2024-04-24 08:59:48
10,2024-04-25,2024-04-25 05:18:48,2024-04-25 18:21:48
10,2024-04-26,2024-04-26 05:13:48,2024-04-26 18:27:48
10,2024-04-27,2024-04-27 05:17:48,2024-04-27 18:25:48
10,2024-04-28,2024-04-28 05:17:48,2024-04-28 18:28:48
10,2024-04-29,2024-04-29 05:12:48,2024-04-29 18:31:48
10,2024-04-30,2024-04-30 05:09:48,2024-04-30 18:28:48
10,2024-05-01,2024-05-01 05:14:48,2024-05-01 18:26:25
10,2024-05-02,2024-05-02 05:13:25,2024-05-02 18:28:25
10,2024-05-03,2024-05-03 05:09:25,2024-05-03 18:25:25
10,2024-05-04,2024-05-04 05:06:25,2024-05-04 18:35:25
10,2024-05-05,2024-05-05 05:06:25,2024-05-05 18:36:25
10,2024-05-06,2024-05-06 05:06:25,2024-05-06 18:33:01
10,2024-05-07,2024-05-07 05:06:01,2024-05-07 18:28:01
10,2024-05-08,2024-05-08 05:03:01,2024-05-08 18:23:01
10,2024-05-09,2024-05-09 05:09:01,2024-05-09 18:32:01
10,2024-05-10,2024-05-10 05:08:01,2024-05-10 18:39:21
10,2024-05-11,2024-05-11 05:02:21,2024-05-11 18:36:21
10,2024-05-12,2024-05-12 05:02:21,2024-05-12 18:35:21
10,2024-05-13,2024-05-13 05:12:21,2024-05-13 18:29:21
10,2024-05-14,2024-05-14 05:04:21,2024-05-14 18:37:21
10,2024-05-15,2024-05-15 05:01:21,2024-05-15 08:59:21
10,2024-05-16,2024-05-16 05:01:21,2024-05-16 18:39:21
10,2024-05-17,2024-05-17 05:01:21,2024-05-17 18:40:53
10,2024-05-18,2024-05-18 05:01:53,2024-05-18 18:39:53
10,2024-05-19,2024-05-19 05:03:53,2024-05-19 08:59:53
10,2024-05-20,2024-05-20 05:01:53,2024-05-20 08:59:53
10,2024-05-21,2024-05-21 05:03:53,2024-05-21 18:28:53
10,2024-05-22,2024-05-22 05:00:53,2024-05-22 18:35:10
10,2024-05-23,2024-05-23 05:05:09,2024-05-23 18:33:10
10,2024-05-24,2024-05-24 05:02:10,2024-05-24 18:40:17
10,2024-05-25,2024-05-25 05:00:45,2024-05-25 18:43:46
10,2024-05-26,2024-05-26 04:59:47,2024-05-26 08:59:47
10,2024-05-27,2024-05-27 04:56:49,2024-05-27 18:44:50
10,2024-05-28,2024-05-28 04:56:51,2024-05-28 18:40:33
10,2024-05-29,2024-05-29 04:55:34,2024-05-29 18:39:55
10,2024-05-30,2024-05-30 04:53:56,2024-05-30 18:42:58
10,2024-05-31,2024-05-31 04:54:58,2024-05-31 18:43:00
10,2024-06-01,2024-06-01 04:57:01,2024-06-01 18:42:02
10,2024-06-02,2024-06-02 05:01:03,2024-06-02 18:36:04
10,2024-06-03,2024-06-03 04:55:05,2024-06-03 17:45:06
10,2024-06-04,2024-06-04 11:24:08,2024-06-04 18:45:06
10,2024-06-05,2024-06-05 04:52:07,2024-06-05 18:47:09
10,2024-06-06,2024-06-06 04:58:10,2024-06-06 18:48:11
10,2024-06-07,2024-06-07 05:00:12,2024-06-07 18:31:13
10,2024-06-08,2024-06-08 04:54:14,2024-06-08 18:40:15
10,2024-06-09,2024-06-09 04:53:16,2024-06-09 18:48:17
10,2024-06-10,2024-06-10 04:54:18,2024-06-10 18:47:20
10,2024-06-11,2024-06-11 18:34:10,2024-06-11 18:51:08
10,2024-06-12,2024-06-12 04:57:09,2024-06-12 18:51:10
10,2024-06-13,2024-06-13 04:57:11,2024-06-13 18:51:12
10,2024-06-14,2024-06-14 04:58:13,2024-06-14 18:52:14
10,2024-06-15,2024-06-15 04:56:15,2024-06-15 18:52:17
10,2024-06-16,2024-06-16 04:56:17,2024-06-16 18:52:19
10,2024-06-17,2024-06-17 05:03:20,2024-06-17 08:59:20
10,2024-06-18,2024-06-18 04:58:00,2024-06-18 18:54:02
10,2024-06-19,2024-06-19 04:57:03,2024-06-19 08:59:03
10,2024-06-20,2024-06-20 04:56:05,2024-06-20 08:59:05
10,2024-06-21,2024-06-21 04:58:07,2024-06-21 18:50:08
10,2024-06-22,2024-06-22 04:55:09,2024-06-22 18:52:11
10,2024-06-23,2024-06-23 04:55:12,2024-06-23 18:52:13
10,2024-06-24,2024-06-24 04:55:14,2024-06-24 18:46:49
10,2024-06-28,2024-06-28 15:50:11,2024-06-28 18:43:09
10,2024-06-29,2024-06-29 04:57:10,2024-06-29 18:48:11
10,2024-06-30,2024-06-30 04:57:12,2024-06-30 08:59:12
10,2024-07-01,2024-07-01 05:00:14,2024-07-01 18:50:16
10,2024-07-02,2024-07-02 04:59:16,2024-07-02 18:53:21
10,2024-07-03,2024-07-03 04:58:22,2024-07-03 18:55:23
10,2024-07-04,2024-07-04 04:58:24,2024-07-04 18:58:26
10,2024-07-05,2024-07-05 04:59:27,2024-07-05 18:58:28
10,2024-07-06,2024-07-06 04:59:29,2024-07-06 18:55:30
10,2024-07-07,2024-07-07 04:59:31,2024-07-07 18:57:32
10,2024-07-08,2024-07-08 05:01:33,2024-07-08 18:57:35
10,2024-07-09,2024-07-09 18:36:10,2024-07-09 18:54:07
10,2024-07-10,2024-07-10 05:01:08,2024-07-10 18:52:09
10,2024-07-11,2024-07-11 05:05:10,2024-07-11 08:59:11
10,2024-07-12,2024-07-12 05:02:13,2024-07-12 18:54:14
10,2024-07-13,2024-07-13 05:03:15,2024-07-13 18:53:16
10,2024-07-14,2024-07-14 05:04:17,2024-07-14 08:59:18
10,2024-07-15,2024-07-15 05:05:20,2024-07-15 18:53:13
10,2024-07-16,2024-07-16 05:04:14,2024-07-16 18:52:16
10,2024-07-17,2024-07-17 05:04:17,2024-07-17 18:53:18
10,2024-07-18,2024-07-18 05:04:19,2024-07-18 08:59:19
10,2024-07-19,2024-07-19 05:04:21,2024-07-19 18:53:23
10,2024-07-20,2024-07-20 05:04:24,2024-07-20 08:59:24
10,2024-07-21,2024-07-21 05:08:26,2024-07-21 18:48:27
10,2024-07-22,2024-07-22 05:06:28,2024-07-22 05:19:28
11,2024-02-28,2024-02-28 06:04:46,2024-02-28 17:59:46
11,2024-02-29,2024-02-29 06:06:46,2024-02-29 18:00:36
11,2024-03-01,2024-03-01 06:05:36,2024-03-01 17:51:35
11,2024-03-02,2024-03-02 06:05:07,2024-03-02 17:06:08
11,2024-03-03,2024-03-03 06:09:36,2024-03-03 18:08:36
11,2024-03-04,2024-03-04 05:59:36,2024-03-04 18:07:36
11,2024-03-05,2024-03-05 05:58:36,2024-03-05 18:03:50
11,2024-03-06,2024-03-06 05:57:50,2024-03-06 17:59:50
11,2024-03-07,2024-03-07 06:16:50,2024-03-07 12:21:50
11,2024-03-08,2024-03-08 15:29:18,2024-03-08 18:01:12
11,2024-03-09,2024-03-09 06:03:12,2024-03-09 17:57:12
11,2024-03-10,2024-03-10 06:04:12,2024-03-10 18:06:12
11,2024-03-11,2024-03-11 06:00:12,2024-03-11 18:05:16
11,2024-03-12,2024-03-12 06:03:16,2024-03-12 18:10:16
11,2024-03-13,2024-03-13 05:52:16,2024-03-13 18:03:16
11,2024-03-14,2024-03-14 06:04:16,2024-03-14 18:12:16
11,2024-03-15,2024-03-15 05:54:16,2024-03-15 18:09:31
11,2024-03-16,2024-03-16 05:48:31,2024-03-16 18:12:31
11,2024-03-17,2024-03-17 05:47:31,2024-03-17 18:13:31
11,2024-03-18,2024-03-18 05:58:31,2024-03-18 18:07:31
11,2024-03-19,2024-03-19 05:56:31,2024-03-19 18:07:31
11,2024-03-20,2024-03-20 05:50:31,2024-03-20 18:04:10
11,2024-03-21,2024-03-21 05:46:10,2024-03-21 18:07:10
11,2024-03-22,2024-03-22 05:53:10,2024-03-22 08:59:10
11,2024-03-23,2024-03-23 05:44:10,2024-03-23 18:10:10
11,2024-03-24,2024-03-24 05:42:10,2024-03-24 18:15:10
11,2024-03-25,2024-03-25 05:45:10,2024-03-25 18:11:32
11,2024-03-26,2024-03-26 05:39:32,2024-03-26 18:04:32
11,2024-03-27,2024-03-27 05:45:32,2024-03-27 08:59:32
11,2024-03-28,2024-03-28 05:36:32,2024-03-28 18:16:32
11,2024-03-29,2024-03-29 05:43:32,2024-03-29 18:08:32
11,2024-03-30,2024-03-30 05:46:32,2024-03-30 18:17:34
11,2024-03-31,2024-03-31 05:36:34,2024-03-31 18:05:34
11,2024-04-01,2024-04-01 06:07:34,2024-04-01 18:11:34
11,2024-04-02,2024-04-02 05:32:34,2024-04-02 18:19:34
11,2024-04-03,2024-04-03 05:31:34,2024-04-03 18:20:34
11,2024-04-04,2024-04-04 05:32:34,2024-04-04 18:08:34
11,2024-04-05,2024-04-05 05:34:34,2024-04-05 18:00:34
11,2024-04-06,2024-04-06 05:39:34,2024-04-06 09:16:34
11,2024-04-08,2024-04-08 16:52:32,2024-04-08 18:13:25
11,2024-04-09,2024-04-09 05:45:25,2024-04-09 18:15:25
11,2024-04-10,2024-04-10 05:37:25,2024-04-10 18:16:25
11,2024-04-11,2024-04-11 05:24:25,2024-04-11 18:22:25
